game_id,treatment_loss_prob,language,personality_condition,n_players,n_rounds,endowment,target,group_total,reached_target,loss_triggered,random_draw,round_totals,agent1_personality,agent1_contributions,agent1_total,agent1_savings,agent1_payoff,agent1_parse_fallbacks,agent2_personality,agent2_contributions,agent2_total,agent2_savings,agent2_payoff,agent2_parse_fallbacks,agent3_personality,agent3_contributions,agent3_total,agent3_savings,agent3_payoff,agent3_parse_fallbacks,agent4_personality,agent4_contributions,agent4_total,agent4_savings,agent4_payoff,agent4_parse_fallbacks,agent5_personality,agent5_contributions,agent5_total,agent5_savings,agent5_payoff,agent5_parse_fallbacks,agent6_personality,agent6_contributions,agent6_total,agent6_savings,agent6_payoff,agent6_parse_fallbacks
p10_en_neutral_3,10,en,neutral,6,10,40,120,182,True,False,0.283822,"[12, 18, 18, 22, 20, 20, 20, 14, 22, 16]",none,"[2, 2, 4, 4, 2, 2, 2, 2, 4, 4]",28,12,12,0,none,"[2, 4, 4, 4, 4, 4, 4, 2, 4, 2]",34,6,6,0,none,"[2, 4, 2, 4, 2, 4, 4, 4, 2, 4]",32,8,8,0,none,"[2, 4, 4, 4, 4, 2, 4, 4, 4, 0]",32,8,8,0,none,"[2, 2, 2, 4, 4, 4, 4, 0, 4, 4]",30,10,10,0,none,"[2, 2, 2, 2, 4, 4, 2, 2, 4, 2]",26,14,14,0
p10_en_neutral_4,10,en,neutral,6,10,40,120,178,True,False,0.194193,"[14, 16, 16, 18, 20, 24, 20, 20, 14, 16]",none,"[2, 2, 4, 2, 4, 4, 4, 4, 0, 2]",28,12,12,0,none,"[2, 2, 4, 4, 2, 4, 4, 4, 2, 2]",30,10,10,0,none,"[4, 4, 2, 4, 4, 4, 4, 4, 2, 2]",34,6,6,0,none,"[2, 2, 2, 2, 4, 4, 4, 4, 4, 2]",30,10,10,0,none,"[2, 4, 2, 4, 4, 4, 2, 0, 4, 4]",30,10,10,0,none,"[2, 2, 2, 2, 2, 4, 2, 4, 2, 4]",26,14,14,0
p10_en_neutral_5,10,en,neutral,6,10,40,120,182,True,False,0.386353,"[12, 18, 18, 16, 24, 24, 24, 20, 6, 20]",none,"[2, 2, 4, 2, 4, 4, 4, 4, 0, 4]",30,10,10,0,none,"[2, 4, 4, 4, 4, 4, 4, 0, 0, 2]",28,12,12,0,none,"[2, 2, 4, 2, 4, 4, 4, 4, 0, 4]",30,10,10,0,none,"[2, 4, 2, 2, 4, 4, 4, 4, 0, 2]",28,12,12,0,none,"[2, 2, 2, 4, 4, 4, 4, 4, 4, 4]",34,6,6,0,none,"[2, 4, 2, 2, 4, 4, 4, 4, 2, 4]",32,8,8,0
p10_en_neutral_6,10,en,neutral,6,10,40,120,180,True,False,0.158342,"[12, 22, 18, 22, 22, 18, 16, 20, 18, 12]",none,"[2, 4, 2, 2, 4, 4, 4, 4, 2, 0]",28,12,12,0,none,"[2, 4, 4, 4, 4, 2, 2, 2, 2, 0]",26,14,14,0,none,"[2, 4, 2, 4, 2, 2, 2, 4, 4, 4]",30,10,10,0,none,"[2, 2, 2, 4, 4, 4, 2, 2, 2, 4]",28,12,12,0,none,"[2, 4, 4, 4, 4, 2, 2, 4, 4, 0]",30,10,10,0,none,"[2, 4, 4, 4, 4, 4, 4, 4, 4, 4]",38,2,2,0
p10_en_neutral_7,10,en,neutral,6,10,40,120,168,True,False,0.413571,"[14, 16, 14, 16, 16, 20, 22, 20, 18, 12]",none,"[2, 4, 2, 4, 4, 4, 4, 2, 2, 4]",32,8,8,0,none,"[0, 2, 2, 2, 2, 4, 2, 4, 4, 2]",24,16,16,0,none,"[4, 2, 2, 4, 2, 2, 4, 4, 2, 0]",26,14,14,0,none,"[2, 4, 2, 2, 2, 2, 4, 4, 4, 0]",26,14,14,0,none,"[2, 2, 2, 2, 2, 4, 4, 4, 2, 4]",28,12,12,0,none,"[4, 2, 4, 2, 4, 4, 4, 2, 4, 2]",32,8,8,0
p10_en_neutral_8,10,en,neutral,6,10,40,120,166,True,False,0.06251,"[14, 16, 16, 20, 20, 20, 20, 12, 18, 10]",none,"[2, 4, 2, 4, 4, 4, 4, 2, 2, 0]",28,12,12,0,none,"[2, 2, 4, 4, 4, 4, 4, 4, 2, 0]",30,10,10,0,none,"[2, 4, 4, 4, 4, 2, 4, 2, 4, 2]",32,8,8,0,none,"[2, 2, 2, 2, 2, 4, 2, 4, 2, 4]",26,14,14,0,none,"[4, 2, 2, 2, 2, 4, 2, 0, 4, 2]",24,16,16,0,none,"[2, 2, 2, 4, 4, 2, 4, 0, 4, 2]",26,14,14,0
p10_en_neutral_9,10,en,neutral,6,10,40,120,178,True,False,0.763193,"[12, 18, 20, 18, 22, 22, 20, 18, 20, 8]",none,"[2, 4, 2, 4, 4, 4, 4, 2, 4, 0]",30,10,10,0,none,"[2, 2, 4, 2, 4, 2, 2, 4, 2, 2]",26,14,14,0,none,"[2, 2, 4, 2, 2, 4, 2, 4, 2, 0]",24,16,16,0,none,"[2, 4, 4, 2, 4, 4, 4, 4, 4, 4]",36,4,4,0,none,"[2, 4, 2, 4, 4, 4, 4, 2, 4, 0]",30,10,10,0,none,"[2, 2, 4, 4, 4, 4, 4, 2, 4, 2]",32,8,8,0
p10_fr_neutral_0,10,fr,neutral,6,10,40,120,190,True,False,0.05279,"[14, 18, 18, 18, 22, 24, 20, 24, 16, 16]",none,"[2, 4, 2, 4, 2, 4, 4, 4, 4, 4]",34,6,6,0,none,"[2, 2, 4, 4, 4, 4, 4, 4, 4, 4]",36,4,4,0,none,"[2, 2, 4, 2, 4, 4, 2, 4, 0, 4]",28,12,12,0,none,"[2, 2, 2, 2, 4, 4, 4, 4, 0, 4]",28,12,12,0,none,"[4, 4, 2, 4, 4, 4, 2, 4, 4, 0]",32,8,8,0,none,"[2, 4, 4, 2, 4, 4, 4, 4, 4, 0]",32,8,8,0
p10_fr_neutral_1,10,fr,neutral,6,10,40,120,186,True,False,0.252465,"[12, 14, 22, 24, 22, 20, 20, 18, 18, 16]",none,"[2, 2, 4, 4, 4, 4, 4, 2, 4, 0]",30,10,10,0,none,"[2, 2, 4, 4, 4, 2, 2, 2, 2, 4]",28,12,12,0,none,"[2, 2, 4, 4, 2, 2, 4, 4, 4, 4]",32,8,8,0,none,"[2, 2, 2, 4, 4, 4, 4, 2, 0, 0]",24,16,16,0,none,"[2, 2, 4, 4, 4, 4, 4, 4, 4, 4]",36,4,4,0,none,"[2, 4, 4, 4, 4, 4, 2, 4, 4, 4]",36,4,4,0
p10_fr_neutral_2,10,fr,neutral,6,10,40,120,192,True,False,0.124273,"[12, 16, 20, 22, 24, 22, 22, 22, 18, 14]",none,"[2, 4, 4, 4, 4, 4, 4, 2, 2, 4]",34,6,6,0,none,"[2, 2, 2, 4, 4, 4, 4, 4, 4, 0]",30,10,10,0,none,"[2, 2, 4, 4, 4, 4, 4, 4, 4, 0]",32,8,8,0,none,"[2, 2, 4, 4, 4, 2, 2, 4, 4, 4]",32,8,8,0,none,"[2, 4, 4, 4, 4, 4, 4, 4, 2, 4]",36,4,4,0,none,"[2, 2, 2, 2, 4, 4, 4, 4, 2, 2]",28,12,12,0
p10_fr_neutral_3,10,fr,neutral,6,10,40,120,176,True,False,0.54822,"[12, 14, 16, 24, 22, 22, 20, 14, 18, 14]",none,"[2, 4, 4, 4, 4, 4, 2, 2, 2, 2]",30,10,10,0,none,"[2, 2, 2, 4, 4, 2, 4, 4, 4, 4]",32,8,8,0,none,"[2, 2, 2, 4, 4, 4, 2, 0, 4, 4]",28,12,12,0,none,"[2, 2, 2, 4, 4, 4, 4, 2, 2, 2]",28,12,12,0,none,"[2, 2, 2, 4, 4, 4, 4, 4, 4, 2]",32,8,8,0,none,"[2, 2, 4, 4, 2, 4, 4, 2, 2, 0]",26,14,14,0
p10_fr_neutral_4,10,fr,neutral,6,10,40,120,186,True,False,0.83331,"[12, 18, 20, 22, 22, 22, 18, 22, 22, 8]",none,"[2, 2, 4, 4, 4, 4, 4, 4, 2, 2]",32,8,8,0,none,"[2, 4, 2, 4, 4, 4, 4, 2, 4, 2]",32,8,8,0,none,"[2, 2, 4, 4, 4, 4, 4, 4, 4, 0]",32,8,8,0,none,"[2, 4, 4, 4, 2, 2, 2, 4, 4, 2]",30,10,10,0,none,"[2, 4, 2, 4, 4, 4, 4, 4, 4, 2]",34,6,6,0,none,"[2, 2, 4, 2, 4, 4, 0, 4, 4, 0]",26,14,14,0
p10_fr_neutral_5,10,fr,neutral,6,10,40,120,186,True,False,0.397948,"[14, 20, 22, 22, 20, 14, 22, 20, 16, 16]",none,"[4, 2, 2, 4, 4, 4, 2, 2, 2, 2]",28,12,12,0,none,"[2, 4, 4, 4, 4, 2, 4, 4, 4, 4]",36,4,4,0,none,"[2, 4, 4, 4, 4, 0, 4, 2, 4, 4]",32,8,8,0,none,"[2, 2, 4, 2, 2, 2, 4, 4, 0, 4]",26,14,14,0,none,"[2, 4, 4, 4, 4, 2, 4, 4, 4, 2]",34,6,6,0,none,"[2, 4, 4, 4, 2, 4, 4, 4, 2, 0]",30,10,10,0
p10_fr_neutral_6,10,fr,neutral,6,10,40,120,192,True,False,0.703082,"[12, 18, 22, 24, 24, 20, 16, 18, 22, 16]",none,"[2, 2, 4, 4, 4, 4, 4, 2, 2, 2]",30,10,10,0,none,"[2, 4, 2, 4, 4, 2, 2, 4, 4, 2]",30,10,10,0,none,"[2, 2, 4, 4, 4, 4, 2, 4, 4, 0]",30,10,10,0,none,"[2, 4, 4, 4, 4, 4, 2, 2, 4, 4]",34,6,6,0,none,"[2, 4, 4, 4, 4, 2, 4, 4, 4, 4]",36,4,4,0,none,"[2, 2, 4, 4, 4, 4, 2, 2, 4, 4]",32,8,8,0
p10_fr_neutral_7,10,fr,neutral,6,10,40,120,198,True,False,0.543424,"[12, 24, 20, 22, 24, 20, 20, 22, 18, 16]",none,"[2, 4, 4, 4, 4, 4, 2, 2, 2, 4]",32,8,8,0,none,"[2, 4, 2, 2, 4, 0, 2, 4, 4, 2]",26,14,14,0,none,"[2, 4, 4, 4, 4, 4, 4, 4, 2, 2]",34,6,6,0,none,"[2, 4, 2, 4, 4, 4, 4, 4, 2, 4]",34,6,6,0,none,"[2, 4, 4, 4, 4, 4, 4, 4, 4, 4]",38,2,2,0,none,"[2, 4, 4, 4, 4, 4, 4, 4, 4, 0]",34,6,6,0
p10_fr_neutral_8,10,fr,neutral,6,10,40,120,178,True,False,0.295613,"[12, 16, 22, 22, 18, 24, 18, 14, 18, 14]",none,"[2, 2, 4, 4, 2, 4, 4, 2, 2, 2]",28,12,12,0,none,"[2, 2, 4, 4, 2, 4, 2, 2, 4, 2]",28,12,12,0,none,"[2, 2, 4, 4, 4, 4, 2, 0, 4, 0]",26,14,14,0,none,"[2, 4, 4, 4, 2, 4, 4, 2, 2, 2]",30,10,10,0,none,"[2, 4, 2, 4, 4, 4, 4, 4, 4, 4]",36,4,4,0,none,"[2, 2, 4, 2, 4, 4, 2, 4, 2, 4]",30,10,10,0
p10_fr_neutral_9,10,fr,neutral,6,10,40,120,182,True,False,0.003123,"[12, 20, 22, 24, 24, 18, 20, 16, 14, 12]",none,"[2, 2, 2, 4, 4, 4, 4, 2, 2, 2]",28,12,12,0,none,"[2, 2, 4, 4, 4, 4, 4, 4, 4, 0]",32,8,8,0,none,"[2, 4, 4, 4, 4, 0, 2, 4, 2, 4]",30,10,10,0,none,"[2, 4, 4, 4, 4, 4, 4, 4, 2, 2]",34,6,6,0,none,"[2, 4, 4, 4, 4, 2, 2, 2, 2, 2]",28,12,12,0,none,"[2, 4, 4, 4, 4, 4, 4, 0, 2, 2]",30,10,10,0
p10_ar_neutral_0,10,ar,neutral,6,10,40,120,156,True,False,0.257761,"[12, 12, 12, 12, 12, 14, 14, 22, 22, 24]",none,"[2, 2, 2, 2, 2, 4, 2, 4, 4, 4]",28,12,12,0,none,"[2, 2, 2, 2, 2, 2, 2, 4, 4, 4]",26,14,14,0,none,"[2, 2, 2, 2, 2, 2, 2, 4, 4, 4]",26,14,14,0,none,"[2, 2, 2, 2, 2, 2, 2, 4, 4, 4]",26,14,14,0,none,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 4]",22,18,18,0,none,"[2, 2, 2, 2, 2, 2, 4, 4, 4, 4]",28,12,12,0
p10_ar_neutral_1,10,ar,neutral,6,10,40,120,178,True,False,0.955307,"[12, 12, 14, 16, 16, 16, 22, 22, 24, 24]",none,"[2, 2, 4, 2, 2, 2, 4, 4, 4, 4]",30,10,10,0,none,"[2, 2, 2, 4, 4, 4, 4, 4, 4, 4]",34,6,6,0,none,"[2, 2, 2, 2, 2, 2, 2, 4, 4, 4]",26,14,14,0,none,"[2, 2, 2, 2, 2, 2, 4, 4, 4, 4]",28,12,12,0,none,"[2, 2, 2, 2, 2, 2, 4, 2, 4, 4]",26,14,14,0,none,"[2, 2, 2, 4, 4, 4, 4, 4, 4, 4]",34,6,6,0
p10_ar_neutral_2,10,ar,neutral,6,10,40,120,188,True,False,0.745755,"[12, 12, 14, 20, 16, 18, 24, 24, 24, 24]",none,"[2, 2, 4, 4, 4, 4, 4, 4, 4, 4]",36,4,4,0,none,"[2, 2, 2, 4, 4, 4, 4, 4, 4, 4]",34,6,6,0,none,"[2, 2, 2, 2, 2, 2, 4, 4, 4, 4]",28,12,12,0,none,"[2, 2, 2, 2, 2, 2, 4, 4, 4, 4]",28,12,12,0,none,"[2, 2, 2, 4, 2, 2, 4, 4, 4, 4]",30,10,10,0,none,"[2, 2, 2, 4, 2, 4, 4, 4, 4, 4]",32,8,8,0
p10_ar_neutral_3,10,ar,neutral,6,10,40,120,182,True,False,0.801871,"[12, 12, 14, 18, 14, 18, 22, 24, 24, 24]",none,"[2, 2, 4, 4, 4, 4, 4, 4, 4, 4]",36,4,4,0,none,"[2, 2, 2, 4, 2, 4, 4, 4, 4, 4]",32,8,8,0,none,"[2, 2, 2, 2, 2, 2, 2, 4, 4, 4]",26,14,14,0,none,"[2, 2, 2, 2, 2, 2, 4, 4, 4, 4]",28,12,12,0,none,"[2, 2, 2, 4, 2, 2, 4, 4, 4, 4]",30,10,10,0,none,"[2, 2, 2, 2, 2, 4, 4, 4, 4, 4]",30,10,10,0
p10_ar_neutral_4,10,ar,neutral,6,10,40,120,160,True,False,0.747763,"[12, 12, 14, 14, 12, 14, 16, 22, 20, 24]",none,"[2, 2, 4, 2, 2, 4, 4, 4, 4, 4]",32,8,8,0,none,"[2, 2, 2, 2, 2, 2, 2, 4, 4, 4]",26,14,14,0,none,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 4]",22,18,18,0,none,"[2, 2, 2, 2, 2, 2, 2, 4, 4, 4]",26,14,14,0,none,"[2, 2, 2, 2, 2, 2, 2, 4, 2, 4]",24,16,16,0,none,"[2, 2, 2, 4, 2, 2, 4, 4, 4, 4]",30,10,10,0
p10_ar_neutral_5,10,ar,neutral,6,10,40,120,180,True,False,0.200724,"[12, 12, 14, 18, 14, 16, 22, 24, 24, 24]",none,"[2, 2, 4, 4, 4, 4, 4, 4, 4, 4]",36,4,4,0,none,"[2, 2, 2, 4, 2, 2, 4, 4, 4, 4]",30,10,10,0,none,"[2, 2, 2, 2, 2, 2, 2, 4, 4, 4]",26,14,14,0,none,"[2, 2, 2, 2, 2, 2, 4, 4, 4, 4]",28,12,12,0,none,"[2, 2, 2, 2, 2, 2, 4, 4, 4, 4]",28,12,12,0,none,"[2, 2, 2, 4, 2, 4, 4, 4, 4, 4]",32,8,8,0
p10_ar_neutral_6,10,ar,neutral,6,10,40,120,168,True,False,0.691128,"[12, 12, 12, 12, 12, 16, 20, 24, 24, 24]",none,"[2, 2, 2, 2, 2, 4, 4, 4, 4, 4]",30,10,10,0,none,"[2, 2, 2, 2, 2, 2, 4, 4, 4, 4]",28,12,12,0,none,"[2, 2, 2, 2, 2, 2, 2, 4, 4, 4]",26,14,14,0,none,"[2, 2, 2, 2, 2, 2, 2, 4, 4, 4]",26,14,14,0,none,"[2, 2, 2, 2, 2, 2, 4, 4, 4, 4]",28,12,12,0,none,"[2, 2, 2, 2, 2, 4, 4, 4, 4, 4]",30,10,10,0
p10_ar_neutral_7,10,ar,neutral,6,10,40,120,176,True,False,0.128306,"[12, 12, 12, 12, 14, 20, 22, 24, 24, 24]",none,"[2, 2, 2, 2, 2, 4, 2, 4, 4, 4]",28,12,12,0,none,"[2, 2, 2, 2, 2, 4, 4, 4, 4, 4]",30,10,10,0,none,"[2, 2, 2, 2, 2, 2, 4, 4, 4, 4]",28,12,12,0,none,"[2, 2, 2, 2, 2, 4, 4, 4, 4, 4]",30,10,10,0,none,"[2, 2, 2, 2, 2, 2, 4, 4, 4, 4]",28,12,12,0,none,"[2, 2, 2, 2, 4, 4, 4, 4, 4, 4]",32,8,8,0
p10_ar_neutral_8,10,ar,neutral,6,10,40,120,160,True,False,0.147885,"[12, 12, 12, 12, 12, 14, 16, 22, 24, 24]",none,"[2, 2, 2, 2, 2, 4, 2, 4, 4, 4]",28,12,12,0,none,"[2, 2, 2, 2, 2, 2, 2, 4, 4, 4]",26,14,14,0,none,"[2, 2, 2, 2, 2, 2, 2, 4, 4, 4]",26,14,14,0,none,"[2, 2, 2, 2, 2, 2, 2, 4, 4, 4]",26,14,14,0,none,"[2, 2, 2, 2, 2, 2, 4, 2, 4, 4]",26,14,14,0,none,"[2, 2, 2, 2, 2, 2, 4, 4, 4, 4]",28,12,12,0
p10_ar_neutral_9,10,ar,neutral,6,10,40,120,180,True,False,0.674085,"[12, 12, 14, 16, 16, 18, 20, 24, 24, 24]",none,"[2, 2, 4, 4, 4, 4, 4, 4, 4, 4]",36,4,4,0,none,"[2, 2, 2, 2, 4, 4, 4, 4, 4, 4]",32,8,8,0,none,"[2, 2, 2, 2, 2, 2, 2, 4, 4, 4]",26,14,14,0,none,"[2, 2, 2, 2, 2, 2, 4, 4, 4, 4]",28,12,12,0,none,"[2, 2, 2, 2, 2, 2, 2, 4, 4, 4]",26,14,14,0,none,"[2, 2, 2, 4, 2, 4, 4, 4, 4, 4]",32,8,8,0
p10_cn_neutral_0,10,cn,neutral,6,10,40,120,178,True,False,0.880014,"[14, 20, 22, 22, 22, 20, 10, 20, 14, 14]",none,"[2, 2, 2, 4, 4, 4, 2, 4, 2, 2]",28,12,12,0,none,"[2, 4, 4, 4, 4, 4, 2, 4, 2, 2]",32,8,8,0,none,"[2, 4, 4, 4, 4, 4, 2, 4, 4, 0]",32,8,8,0,none,"[2, 2, 4, 4, 4, 2, 2, 2, 2, 4]",28,12,12,0,none,"[2, 4, 4, 4, 2, 2, 2, 2, 4, 4]",30,10,10,0,none,"[4, 4, 4, 2, 4, 4, 0, 4, 0, 2]",28,12,12,0
p10_cn_neutral_1,10,cn,neutral,6,10,40,120,194,True,False,0.796648,"[14, 18, 22, 24, 24, 22, 20, 22, 14, 14]",none,"[2, 4, 4, 4, 4, 2, 4, 4, 4, 4]",36,4,4,0,none,"[2, 4, 4, 4, 4, 4, 4, 2, 4, 4]",36,4,4,0,none,"[4, 2, 4, 4, 4, 4, 2, 4, 0, 4]",32,8,8,0,none,"[2, 2, 2, 4, 4, 4, 2, 4, 0, 0]",24,16,16,0,none,"[2, 2, 4, 4, 4, 4, 4, 4, 2, 0]",30,10,10,0,none,"[2, 4, 4, 4, 4, 4, 4, 4, 4, 2]",36,4,4,0
p10_cn_neutral_2,10,cn,neutral,6,10,40,120,188,True,False,0.792511,"[18, 22, 20, 22, 20, 22, 20, 20, 10, 14]",none,"[4, 2, 2, 4, 4, 4, 2, 4, 0, 4]",30,10,10,0,none,"[2, 4, 4, 4, 4, 4, 4, 4, 0, 0]",30,10,10,0,none,"[4, 4, 4, 4, 4, 4, 2, 4, 4, 4]",38,2,2,0,none,"[2, 4, 4, 2, 2, 4, 4, 2, 2, 2]",28,12,12,0,none,"[4, 4, 2, 4, 2, 4, 4, 4, 4, 2]",34,6,6,0,none,"[2, 4, 4, 4, 4, 2, 4, 2, 0, 2]",28,12,12,0
p10_cn_neutral_3,10,cn,neutral,6,10,40,120,188,True,False,0.996563,"[16, 22, 22, 22, 24, 20, 18, 12, 18, 14]",none,"[4, 4, 4, 4, 4, 4, 4, 2, 2, 2]",34,6,6,0,none,"[2, 4, 2, 4, 4, 4, 4, 0, 4, 2]",30,10,10,0,none,"[4, 4, 4, 4, 4, 2, 2, 2, 4, 4]",34,6,6,0,none,"[2, 4, 4, 2, 4, 2, 2, 4, 2, 0]",26,14,14,0,none,"[2, 4, 4, 4, 4, 4, 4, 2, 4, 4]",36,4,4,0,none,"[2, 2, 4, 4, 4, 4, 2, 2, 2, 2]",28,12,12,0
p10_cn_neutral_4,10,cn,neutral,6,10,40,120,190,True,False,0.8822,"[14, 20, 22, 24, 24, 24, 20, 4, 22, 16]",none,"[2, 4, 4, 4, 4, 4, 4, 2, 2, 4]",34,6,6,0,none,"[2, 4, 4, 4, 4, 4, 4, 0, 4, 0]",30,10,10,0,none,"[2, 4, 4, 4, 4, 4, 2, 0, 4, 4]",32,8,8,0,none,"[2, 2, 4, 4, 4, 4, 4, 0, 4, 4]",32,8,8,0,none,"[4, 2, 2, 4, 4, 4, 4, 0, 4, 4]",32,8,8,0,none,"[2, 4, 4, 4, 4, 4, 2, 2, 4, 0]",30,10,10,0
p10_cn_neutral_5,10,cn,neutral,6,10,40,120,194,True,False,0.550089,"[16, 18, 22, 24, 20, 20, 24, 16, 16, 18]",none,"[2, 4, 2, 4, 4, 4, 4, 4, 0, 4]",32,8,8,0,none,"[2, 2, 4, 4, 4, 2, 4, 2, 2, 4]",30,10,10,0,none,"[4, 4, 4, 4, 2, 4, 4, 2, 4, 2]",34,6,6,0,none,"[2, 4, 4, 4, 2, 2, 4, 0, 4, 4]",30,10,10,0,none,"[2, 2, 4, 4, 4, 4, 4, 4, 2, 0]",30,10,10,0,none,"[4, 2, 4, 4, 4, 4, 4, 4, 4, 4]",38,2,2,0
p10_cn_neutral_6,10,cn,neutral,6,10,40,120,202,True,False,0.625918,"[18, 24, 20, 22, 18, 20, 18, 24, 22, 16]",none,"[2, 4, 4, 4, 4, 2, 4, 4, 4, 0]",32,8,8,0,none,"[4, 4, 4, 4, 4, 4, 2, 4, 4, 4]",38,2,2,0,none,"[2, 4, 4, 2, 2, 4, 2, 4, 2, 4]",30,10,10,0,none,"[2, 4, 2, 4, 2, 2, 4, 4, 4, 2]",30,10,10,0,none,"[4, 4, 4, 4, 2, 4, 4, 4, 4, 2]",36,4,4,0,none,"[4, 4, 2, 4, 4, 4, 2, 4, 4, 4]",36,4,4,0
p10_cn_neutral_7,10,cn,neutral,6,10,40,120,180,True,False,0.618505,"[16, 20, 24, 24, 20, 22, 16, 12, 16, 10]",none,"[2, 2, 4, 4, 4, 4, 4, 2, 4, 2]",32,8,8,0,none,"[4, 4, 4, 4, 4, 4, 4, 0, 0, 0]",28,12,12,0,none,"[2, 2, 4, 4, 4, 4, 4, 0, 4, 2]",30,10,10,0,none,"[2, 4, 4, 4, 2, 2, 0, 2, 2, 4]",26,14,14,0,none,"[4, 4, 4, 4, 4, 4, 0, 4, 4, 0]",32,8,8,0,none,"[2, 4, 4, 4, 2, 4, 4, 4, 2, 2]",32,8,8,0
p10_cn_neutral_8,10,cn,neutral,6,10,40,120,176,True,False,0.964909,"[16, 22, 20, 20, 24, 18, 18, 14, 14, 10]",none,"[2, 4, 2, 4, 4, 2, 2, 0, 4, 2]",26,14,14,0,none,"[2, 4, 4, 2, 4, 4, 4, 4, 4, 4]",36,4,4,0,none,"[4, 4, 4, 4, 4, 4, 4, 2, 0, 0]",30,10,10,0,none,"[2, 2, 4, 2, 4, 4, 4, 2, 0, 2]",26,14,14,0,none,"[4, 4, 2, 4, 4, 4, 0, 2, 2, 0]",26,14,14,0,none,"[2, 4, 4, 4, 4, 0, 4, 4, 4, 2]",32,8,8,0
p10_cn_neutral_9,10,cn,neutral,6,10,40,120,200,True,False,0.860876,"[18, 22, 22, 24, 22, 22, 12, 18, 18, 22]",none,"[2, 4, 2, 4, 4, 2, 0, 4, 4, 4]",30,10,10,0,none,"[2, 4, 4, 4, 4, 4, 2, 4, 2, 4]",34,6,6,0,none,"[4, 4, 4, 4, 2, 4, 4, 0, 4, 4]",34,6,6,0,none,"[4, 4, 4, 4, 4, 4, 2, 2, 2, 4]",34,6,6,0,none,"[2, 4, 4, 4, 4, 4, 4, 4, 2, 4]",36,4,4,0,none,"[4, 2, 4, 4, 4, 4, 0, 4, 4, 2]",32,8,8,0
p10_vn_neutral_0,10,vn,neutral,6,10,40,120,162,True,False,0.002287,"[12, 18, 18, 16, 22, 16, 18, 18, 14, 10]",none,"[2, 4, 4, 4, 4, 4, 4, 4, 2, 2]",34,6,6,0,none,"[2, 2, 4, 2, 4, 2, 2, 2, 2, 2]",24,16,16,0,none,"[2, 2, 2, 4, 4, 4, 4, 4, 2, 0]",28,12,12,0,none,"[2, 2, 2, 2, 4, 2, 2, 2, 0, 0]",18,22,22,0,none,"[2, 4, 4, 2, 4, 2, 4, 2, 4, 4]",32,8,8,0,none,"[2, 4, 2, 2, 2, 2, 2, 4, 4, 2]",26,14,14,0
p10_vn_neutral_1,10,vn,neutral,6,10,40,120,160,True,False,0.707669,"[18, 12, 16, 18, 14, 16, 22, 16, 14, 14]",none,"[4, 2, 2, 2, 2, 2, 4, 2, 2, 2]",24,16,16,0,none,"[4, 2, 4, 2, 2, 4, 4, 2, 4, 2]",30,10,10,0,none,"[2, 2, 2, 2, 2, 2, 2, 4, 2, 0]",20,20,20,0,none,"[2, 2, 2, 4, 2, 2, 4, 4, 2, 4]",28,12,12,0,none,"[4, 2, 4, 4, 4, 4, 4, 2, 0, 2]",30,10,10,0,none,"[2, 2, 2, 4, 2, 2, 4, 2, 4, 4]",28,12,12,0
p10_vn_neutral_2,10,vn,neutral,6,10,40,120,158,True,False,0.6144,"[12, 18, 18, 16, 18, 14, 20, 16, 8, 18]",none,"[2, 4, 4, 2, 2, 2, 4, 2, 2, 4]",28,12,12,0,none,"[2, 2, 2, 4, 4, 4, 2, 4, 2, 2]",28,12,12,0,none,"[2, 2, 4, 2, 4, 2, 4, 2, 0, 4]",26,14,14,0,none,"[2, 4, 2, 2, 4, 2, 4, 2, 2, 2]",26,14,14,0,none,"[2, 4, 4, 4, 2, 2, 2, 4, 2, 2]",28,12,12,0,none,"[2, 2, 2, 2, 2, 2, 4, 2, 0, 4]",22,18,18,0
p10_vn_neutral_3,10,vn,neutral,6,10,40,120,154,True,False,0.991972,"[14, 12, 18, 14, 16, 18, 12, 18, 14, 18]",none,"[2, 2, 4, 2, 2, 4, 2, 4, 2, 2]",26,14,14,0,none,"[2, 2, 2, 2, 2, 4, 2, 2, 2, 4]",24,16,16,0,none,"[4, 2, 2, 2, 4, 2, 2, 4, 2, 2]",26,14,14,0,none,"[2, 2, 2, 2, 4, 2, 2, 4, 2, 2]",24,16,16,0,none,"[2, 2, 4, 2, 2, 2, 2, 2, 2, 4]",24,16,16,0,none,"[2, 2, 4, 4, 2, 4, 2, 2, 4, 4]",30,10,10,0
p10_vn_neutral_4,10,vn,neutral,6,10,40,120,160,True,False,0.212911,"[12, 18, 18, 18, 18, 18, 20, 16, 10, 12]",none,"[2, 4, 2, 4, 4, 2, 2, 2, 2, 2]",26,14,14,0,none,"[2, 2, 2, 2, 4, 4, 4, 4, 2, 2]",28,12,12,0,none,"[2, 2, 4, 2, 0, 4, 4, 2, 2, 2]",24,16,16,0,none,"[2, 4, 4, 4, 4, 4, 4, 2, 2, 0]",30,10,10,0,none,"[2, 2, 2, 2, 4, 2, 4, 2, 0, 2]",22,18,18,0,none,"[2, 4, 4, 4, 2, 2, 2, 4, 2, 4]",30,10,10,0
